,education_level,training_hours,gender,train_level
1285,Bachelor,71,Male,3
1286,Bachelor,72,Male,3
1287,Bachelor,45,Male,2
1290,Phd,27,Female,1
1291,Bachelor,23,Male,1
1292,Bachelor,8,Male,1
1293,Bachelor,36,Male,2
1294,Masters,72,Male,3
1295,Bachelor,44,Male,2
1296,Bachelor,50,Male,2
1297,Bachelor,16,Male,1
1298,Bachelor,31,Male,1
1299,High School,9,Male,1
1300,Bachelor,14,Female,1
1301,Bachelor,310,Male,10
1302,Bachelor,94,Male,3
1303,Masters,9,Male,1
1304,Bachelor,88,Male,3
1305,Bachelor,26,Male,1
1306,Masters,11,Male,1
1308,Bachelor,44,Male,2
1310,Bachelor,46,Male,2
1311,Bachelor,28,Male,1
1312,Masters,22,Male,1
1313,Bachelor,44,Male,2
1314,Masters,32,Male,1
1315,High School,23,Male,1
1316,Bachelor,47,Male,2
1317,Masters,78,Male,3
1319,Bachelor,69,Male,3
1320,Bachelor,69,Male,3
1321,Phd,51,Male,2
1322,Masters,84,Male,3
1324,High School,9,Male,1
1325,Bachelor,6,Male,1
1326,Bachelor,33,Female,1
1327,Bachelor,55,Male,2
1328,Masters,35,Male,2
1329,Bachelor,222,Male,7
1331,Bachelor,250,Male,8
1332,Bachelor,36,Male,2
1333,High School,4,Male,1
1334,Masters,80,Male,3
1335,Bachelor,44,Male,2
1336,Bachelor,33,Male,1
1337,Bachelor,46,Male,2
1338,Bachelor,39,Male,2
1339,Primary School,154,Male,5
1340,Bachelor,111,Male,4
1341,Bachelor,88,Male,3
1343,Bachelor,8,Male,1
1344,Bachelor,42,Male,2
1345,Masters,74,Male,3
1347,Bachelor,116,Male,4
1348,High School,57,Male,2
1349,Masters,12,Male,1
1350,Bachelor,23,Male,1
1351,Bachelor,7,Female,1
1354,Masters,11,Female,1
1355,Bachelor,85,Male,3
1357,Bachelor,50,Male,2
1358,Masters,73,Male,3
1359,Bachelor,156,Male,5
1360,Bachelor,172,Male,6
1362,Bachelor,4,Female,1
1363,High School,24,Male,1
1364,Bachelor,99,Male,3
1367,Masters,37,Male,2
1370,Masters,44,Male,2
1371,Masters,80,Male,3
1373,Bachelor,27,Male,1
1374,Bachelor,154,Male,5
1375,Bachelor,55,Male,2
1377,Bachelor,58,Male,2
1378,High School,180,Male,6
1379,Masters,27,Male,1
1380,Bachelor,246,Male,8
1381,Bachelor,4,Male,1
1382,Bachelor,128,Male,4
1384,Primary School,40,Male,2
1385,Bachelor,102,Male,4
1386,High School,55,Male,2
1387,Bachelor,143,Male,5
1389,Masters,83,Male,3
1390,High School,9,Male,1
1393,Bachelor,12,Male,1
1394,Bachelor,41,Female,2
1395,Masters,100,Male,3
1396,Bachelor,75,Male,3
1397,Bachelor,86,Female,3
1398,Masters,54,Male,2
1400,Phd,21,Male,1
1401,Masters,44,Male,2
1402,Phd,23,Female,1
1403,High School,72,Male,3
1404,Bachelor,65,Male,2
1405,Bachelor,24,Male,1
1406,Bachelor,20,Male,1
1407,Bachelor,8,Male,1
1408,Bachelor,104,Male,4
1409,High School,44,Male,2
1410,Bachelor,74,Female,3
1411,Bachelor,8,Male,1
1412,Bachelor,45,Other,2
1413,Bachelor,7,Male,1
1414,Bachelor,68,Male,3
1415,Masters,24,Male,1
1416,Bachelor,65,Male,2
1417,Bachelor,31,Other,1
1419,Bachelor,86,Male,3
1420,Bachelor,258,Male,8
1421,Bachelor,42,Female,2
1425,Bachelor,6,Male,1
1427,Bachelor,107,Male,4
1428,Masters,48,Male,2
1431,High School,33,Male,1
1432,Masters,11,Male,1
1435,Bachelor,23,Female,1
1436,Bachelor,11,Male,1
1437,Phd,57,Male,2
1440,Bachelor,32,Male,1
1443,Bachelor,20,Male,1
1444,Masters,18,Female,1
1450,Bachelor,26,Male,1
1451,Bachelor,24,Male,1
1452,Bachelor,330,Male,10
1454,Bachelor,107,Male,4
1455,Bachelor,11,Male,1
1456,Bachelor,107,Male,4
1458,Bachelor,158,Male,5
1459,Bachelor,59,Male,2
1460,Bachelor,74,Male,3
1461,Bachelor,60,Male,2
1462,Bachelor,12,Male,1
1464,High School,78,Male,3
1465,Bachelor,50,Male,2
1466,High School,16,Male,1
1467,Masters,111,Male,4
1468,Masters,62,Male,2
1469,Bachelor,108,Male,4
1470,Bachelor,91,Male,3
1471,Bachelor,71,Female,3
1472,Masters,102,Male,4
1473,Bachelor,141,Male,5
1474,Bachelor,167,Male,5
1475,Bachelor,17,Male,1
1478,High School,12,Male,1
1479,Bachelor,166,Male,5
1480,High School,32,Male,1
1482,Bachelor,13,Male,1
1483,Masters,12,Male,1
1484,Masters,41,Male,2
1485,Bachelor,11,Male,1
1486,Bachelor,5,Male,1
1487,Masters,32,Male,1
1488,Bachelor,78,Male,3
1490,Bachelor,156,Male,5
1491,Bachelor,15,Male,1
1493,Bachelor,82,Other,3
1494,Bachelor,222,Male,7
1495,High School,22,Male,1
1496,High School,36,Male,2
1498,Bachelor,168,Male,5
1499,Masters,156,Male,5
1500,Bachelor,29,Male,1
1501,Bachelor,37,Male,2
1502,Bachelor,41,Female,2
1503,Masters,146,Male,5
1504,Bachelor,37,Male,2
1505,Bachelor,24,Male,1
1506,Masters,7,Male,1
1507,Masters,15,Male,1
1508,Bachelor,21,Male,1
1509,Masters,216,Male,7
1510,Bachelor,114,Male,4
1511,Bachelor,41,Male,2
1512,Bachelor,220,Male,7
1514,Masters,34,Male,2
1515,Bachelor,26,Male,1
1516,Bachelor,126,Male,4
1517,Bachelor,28,Male,1
1518,Bachelor,135,Male,5
1519,High School,26,Male,1
1520,Bachelor,80,Male,3
1521,Bachelor,113,Male,4
1522,Bachelor,30,Male,1
1525,Masters,149,Male,5
1526,Masters,39,Male,2
1527,Bachelor,7,Male,1
1528,Bachelor,18,Male,1
1529,Masters,16,Male,1
1530,Masters,50,Female,2
1531,Bachelor,30,Male,1
1532,Bachelor,47,Male,2
1533,Bachelor,31,Male,1
1535,Masters,69,Male,3
1538,Bachelor,42,Other,2
1539,Bachelor,23,Male,1
1540,Bachelor,45,Female,2
1541,Bachelor,48,Male,2
1542,Bachelor,14,Male,1
1543,Bachelor,76,Male,3
1544,Bachelor,140,Male,5
1545,Masters,36,Male,2
1546,Bachelor,55,Male,2
1549,Bachelor,19,Male,1
1550,Bachelor,33,Male,1
1551,Bachelor,240,Male,8
1552,Bachelor,21,Male,1
1553,Bachelor,15,Male,1
1555,Masters,50,Male,2
1557,Bachelor,39,Male,2
1559,Bachelor,165,Male,5
1560,Masters,62,Male,2
1561,Bachelor,27,Male,1
1563,Bachelor,62,Male,2
1564,Masters,4,Male,1
1565,Masters,3,Male,1
1568,Bachelor,139,Male,5
1569,Masters,47,Male,2
1572,Bachelor,222,Male,7
1573,High School,34,Male,2
1574,Bachelor,24,Female,1
1576,Masters,194,Male,6
1577,Bachelor,7,Male,1
1578,High School,40,Male,2
1579,Masters,57,Male,2
1581,Bachelor,61,Male,2
1582,Masters,18,Male,1
1583,Masters,4,Female,1
1584,High School,22,Male,1
1586,Bachelor,43,Female,2
1587,High School,96,Male,3
1591,Masters,20,Male,1
1592,Bachelor,314,Male,10
1593,Masters,5,Male,1
1594,Bachelor,74,Male,3
1595,Bachelor,103,Female,4
1596,Masters,33,Male,1
1597,Masters,108,Male,4
1598,Masters,72,Female,3
1599,Bachelor,56,Female,2
1600,Bachelor,118,Male,4
1601,Bachelor,72,Male,3
1604,Masters,90,Male,3
1605,Bachelor,29,Male,1
1606,Masters,13,Male,1
1607,Bachelor,64,Male,2
1609,Masters,97,Male,3
1611,Bachelor,90,Male,3
1613,Bachelor,6,Male,1
1614,Masters,8,Male,1
1615,Masters,15,Male,1
1616,Bachelor,56,Male,2
1617,Bachelor,100,Male,3
1618,Bachelor,22,Male,1
1619,Primary School,85,Male,3
1620,Bachelor,75,Female,3
1621,Bachelor,43,Female,2
1622,Bachelor,2,Male,1
1623,Bachelor,43,Male,2
1625,Bachelor,29,Male,1
1626,Bachelor,48,Female,2
1628,Bachelor,50,Male,2
1631,High School,39,Male,2
1633,High School,104,Male,4
1634,Bachelor,100,Male,3
1636,Bachelor,68,Male,3
1637,Bachelor,31,Male,1
1640,Bachelor,29,Male,1
1641,Bachelor,5,Male,1
1643,Bachelor,143,Male,5
1644,Bachelor,202,Male,7
1645,Bachelor,53,Male,2
1648,Bachelor,102,Male,4
1650,Masters,34,Male,2
1651,Bachelor,76,Male,3
1652,Bachelor,4,Male,1
1653,High School,140,Male,5
1654,Bachelor,136,Male,5
1655,Bachelor,79,Male,3
1656,Bachelor,8,Female,1
1657,High School,105,Male,4
1658,Masters,33,Female,1
1659,High School,96,Male,3
1660,Masters,9,Female,1
1661,Bachelor,17,Male,1
1662,High School,63,Male,2
1663,Bachelor,168,Male,5
1664,High School,54,Male,2
1665,Bachelor,13,Male,1
1666,Bachelor,110,Male,4
1667,Masters,71,Male,3
1668,Bachelor,12,Male,1
1669,Phd,43,Male,2
1671,Masters,43,Male,2
1672,Bachelor,30,Male,1
1674,Bachelor,124,Male,4
1675,Bachelor,57,Male,2
1676,Bachelor,5,Male,1
1677,Bachelor,50,Male,2
1679,Masters,28,Male,1
1680,Masters,111,Female,4
1681,Bachelor,66,Male,2
1682,Bachelor,6,Male,1
1683,Masters,174,Male,6
1684,Bachelor,106,Male,4
1685,Masters,14,Female,1
1686,Bachelor,28,Male,1
1687,High School,35,Male,2
1688,Bachelor,168,Male,5
1689,Masters,112,Male,4
1690,Bachelor,312,Male,10
1691,Masters,14,Male,1
1692,Masters,95,Male,3
1693,Masters,50,Male,2
1694,Masters,103,Male,4
1695,High School,4,Male,1
1698,Bachelor,56,Male,2
1699,Bachelor,53,Male,2
1700,Bachelor,59,Female,2
1701,Bachelor,14,Male,1
1702,Bachelor,142,Female,5
1703,Bachelor,17,Male,1
1704,Masters,14,Male,1
1706,Bachelor,13,Other,1
1707,High School,3,Male,1
1708,High School,73,Male,3
1709,Masters,48,Male,2
1710,Masters,50,Male,2
1711,Bachelor,14,Male,1
1712,Bachelor,96,Male,3
1714,Bachelor,3,Male,1
1715,Bachelor,4,Male,1
1716,Masters,12,Male,1
1717,Masters,17,Male,1
1719,Bachelor,22,Male,1
1721,Bachelor,34,Female,2
1722,High School,79,Male,3
1723,Masters,107,Male,4
1724,Bachelor,92,Male,3
1727,Bachelor,16,Male,1
1728,Bachelor,196,Male,6
1729,Bachelor,42,Male,2
1730,Masters,60,Male,2
1731,Bachelor,138,Male,5
1732,Bachelor,68,Male,3
1733,Masters,6,Male,1
1735,Bachelor,107,Male,4
1736,Masters,55,Male,2
1737,High School,32,Male,1
1738,Bachelor,174,Male,6
1739,Masters,34,Male,2
1740,Bachelor,3,Male,1
1741,Bachelor,20,Female,1
1743,Masters,20,Male,1
1744,Masters,6,Male,1
1745,Bachelor,112,Male,4
1746,Bachelor,45,Male,2
1747,High School,12,Male,1
1749,Bachelor,9,Male,1
1751,Masters,92,Male,3
1752,Bachelor,160,Male,5
1753,Phd,40,Male,2
1756,Bachelor,103,Male,4
1757,Bachelor,78,Female,3
1760,Masters,14,Male,1
1761,Bachelor,198,Male,6
1763,High School,17,Male,1
1764,Bachelor,37,Male,2
1765,Bachelor,16,Male,1
1766,Bachelor,13,Male,1
1767,Bachelor,14,Other,1
1768,High School,155,Male,5
1769,Bachelor,77,Male,3
1770,Bachelor,36,Male,2
1772,Bachelor,10,Male,1
1773,High School,14,Male,1
1774,Bachelor,16,Male,1
1775,Bachelor,116,Male,4
1776,High School,310,Male,10
1777,High School,53,Male,2
1778,Bachelor,70,Male,3
1779,Bachelor,22,Male,1
1780,Masters,41,Male,2
1781,Bachelor,66,Female,2
1782,Phd,13,Male,1
1783,Bachelor,47,Male,2
1784,Bachelor,106,Male,4
1785,Masters,24,Male,1
1786,Bachelor,11,Female,1
1787,Bachelor,146,Male,5
1788,Bachelor,40,Male,2
1790,Bachelor,34,Male,2
1791,Bachelor,16,Male,1
1792,Masters,51,Male,2
1793,Masters,142,Male,5
1794,Primary School,88,Male,3
1795,Bachelor,76,Male,3
1796,Bachelor,59,Male,2
1798,Masters,22,Female,1
1800,Masters,3,Male,1
1801,Bachelor,16,Male,1
1802,Masters,59,Female,2
1803,High School,110,Female,4
1806,Bachelor,100,Male,3
1807,Bachelor,19,Male,1
1809,Bachelor,43,Male,2
1810,Bachelor,48,Male,2
1811,Bachelor,12,Male,1
1812,Bachelor,262,Male,8
1813,Bachelor,21,Male,1
1814,Bachelor,190,Female,6
1815,Bachelor,41,Male,2
1816,Bachelor,222,Male,7
1817,Bachelor,91,Female,3
1818,Bachelor,14,Male,1
1819,Masters,98,Male,3
1820,Bachelor,19,Male,1
1821,Bachelor,18,Male,1
1822,Masters,3,Male,1
1823,Bachelor,80,Male,3
1824,Bachelor,87,Male,3
1825,Bachelor,56,Male,2
1826,Bachelor,328,Male,10
1827,Bachelor,17,Male,1
1830,Primary School,52,Male,2
1833,Masters,92,Male,3
1834,Masters,13,Male,1
1835,Bachelor,161,Male,5
1836,Masters,34,Male,2
1837,Bachelor,8,Male,1
1838,Phd,226,Male,7
1839,High School,65,Male,2
1840,Bachelor,146,Male,5
1841,Bachelor,34,Male,2
1842,Masters,21,Male,1
1843,Masters,84,Male,3
1844,Bachelor,45,Male,2
1846,Bachelor,113,Male,4
1847,High School,150,Male,5
1848,Bachelor,6,Male,1
1849,Bachelor,4,Male,1
1852,Phd,40,Male,2
1854,Masters,58,Male,2
1857,Bachelor,168,Male,5
1858,Bachelor,16,Male,1
1859,Bachelor,192,Male,6
1860,Bachelor,36,Female,2
1863,Bachelor,74,Male,3
1864,Masters,88,Other,3
1865,Masters,43,Male,2
1866,Bachelor,41,Male,2
1867,Masters,33,Male,1
1870,High School,22,Male,1
1871,Bachelor,8,Male,1
1872,Bachelor,42,Male,2
1873,Bachelor,72,Male,3
1874,Bachelor,149,Male,5
1875,Bachelor,49,Male,2
1876,High School,82,Male,3
1878,High School,62,Male,2
1879,Bachelor,212,Male,7
1880,Masters,176,Male,6
1881,Masters,8,Male,1
1882,Bachelor,24,Male,1
1884,Bachelor,8,Male,1
1886,Bachelor,89,Male,3
1887,Bachelor,32,Male,1
1888,Bachelor,156,Male,5
1889,Masters,35,Male,2
1890,Bachelor,26,Male,1
1891,High School,218,Female,7
1892,Masters,6,Male,1
1896,Bachelor,19,Male,1
1897,Masters,47,Male,2
1900,Bachelor,39,Male,2
1903,Bachelor,182,Male,6
1905,Masters,35,Male,2
1906,Bachelor,29,Male,1
1907,High School,78,Male,3
1908,Bachelor,125,Male,4
1909,Bachelor,35,Female,2
1911,Bachelor,52,Male,2
1912,Bachelor,90,Female,3
1913,High School,56,Male,2
1914,Masters,153,Male,5
1916,Masters,47,Female,2
1917,Bachelor,17,Male,1
1918,Masters,51,Male,2
1919,Bachelor,23,Male,1
1920,High School,80,Male,3
1922,Bachelor,7,Male,1
1923,Bachelor,100,Male,3
1924,Bachelor,15,Male,1
1925,Bachelor,9,Male,1
1926,Masters,36,Male,2
1927,Phd,72,Male,3
1928,Masters,6,Male,1
1929,Bachelor,25,Male,1
1930,Masters,41,Male,2
1932,Bachelor,190,Male,6
1933,Masters,51,Male,2
1934,Bachelor,162,Male,5
1935,High School,46,Male,2
1937,Bachelor,70,Male,3
1938,Bachelor,50,Male,2
1939,Bachelor,16,Male,1
1940,Masters,6,Male,1
1943,High School,48,Female,2
1944,High School,98,Male,3
1946,High School,74,Male,3
1948,Bachelor,156,Female,5
1949,Masters,8,Male,1
1950,Bachelor,45,Male,2
1951,High School,43,Male,2
1952,Primary School,78,Male,3
1953,Bachelor,28,Male,1
1954,Bachelor,44,Male,2
1955,Bachelor,100,Male,3
1956,Masters,116,Male,4
1957,Bachelor,48,Male,2
1958,Bachelor,30,Male,1
1959,Bachelor,17,Male,1
1960,Bachelor,53,Male,2
1961,High School,34,Male,2
1962,Bachelor,21,Female,1
1963,Bachelor,148,Male,5
1965,Bachelor,26,Male,1
1966,Masters,44,Male,2
1967,Bachelor,86,Male,3
1968,Bachelor,32,Male,1
1969,Bachelor,35,Male,2
1970,Masters,23,Male,1
1971,Bachelor,7,Male,1
1972,Bachelor,6,Male,1
1973,Bachelor,83,Female,3
1974,Bachelor,24,Male,1
1975,Bachelor,96,Other,3
1977,Bachelor,89,Male,3
1978,Masters,10,Male,1
1979,High School,3,Male,1
1981,Bachelor,16,Male,1
1982,Bachelor,35,Male,2
1984,Bachelor,160,Male,5
1987,Masters,68,Male,3
1988,Bachelor,57,Male,2
1989,High School,47,Male,2
1990,Bachelor,32,Male,1
1991,Bachelor,108,Male,4
1992,Masters,151,Male,5
1993,Bachelor,53,Male,2
1994,Bachelor,8,Male,1
1996,Bachelor,77,Male,3
1998,Bachelor,14,Male,1
1999,High School,62,Male,2
2000,Bachelor,164,Male,5
2002,Bachelor,29,Male,1
2003,Bachelor,73,Male,3
2004,Bachelor,12,Male,1
2005,Masters,48,Male,2
2006,Bachelor,138,Male,5
2007,Bachelor,73,Male,3
2008,Masters,64,Male,2
2009,Bachelor,54,Male,2
2010,Bachelor,78,Male,3
2011,Masters,52,Male,2
2012,Bachelor,18,Male,1
2013,Bachelor,67,Male,2
2014,Bachelor,232,Male,7
2015,Bachelor,13,Male,1
2017,Bachelor,38,Male,2
2018,Bachelor,12,Male,1
2019,Masters,65,Male,2
2022,Masters,25,Male,1
2024,Masters,77,Female,3
2025,Masters,6,Male,1
2028,High School,53,Male,2
2029,Masters,15,Male,1
2032,Bachelor,24,Male,1
2033,Bachelor,39,Male,2
2034,Bachelor,53,Male,2
2036,Bachelor,29,Female,1
2037,Phd,14,Male,1
2038,Bachelor,28,Male,1
2039,High School,75,Male,3
2040,Bachelor,30,Male,1
2041,Bachelor,154,Male,5
2045,Bachelor,8,Male,1
2046,Bachelor,11,Male,1
2051,Masters,8,Male,1
2053,Bachelor,18,Male,1
2054,Bachelor,32,Male,1
2055,Masters,69,Male,3
2057,Bachelor,13,Female,1
2059,High School,20,Male,1
2060,Bachelor,33,Male,1
2061,Masters,60,Male,2
2062,Bachelor,14,Male,1
2063,Masters,22,Male,1
2064,Bachelor,24,Male,1
2065,Bachelor,40,Male,2
2066,Bachelor,64,Male,2
2067,Bachelor,56,Male,2
2072,Bachelor,144,Male,5
2073,Bachelor,50,Male,2
2074,Bachelor,29,Male,1
2075,Masters,112,Male,4
2076,High School,86,Male,3
2077,Masters,22,Male,1
2078,Masters,148,Male,5
2079,Bachelor,92,Male,3
2080,Masters,5,Male,1
2081,Bachelor,112,Male,4
2082,Bachelor,94,Female,3
2083,Bachelor,114,Male,4
2084,Masters,17,Male,1
2085,Bachelor,11,Male,1
2086,Bachelor,55,Male,2
2087,Bachelor,26,Male,1
2088,High School,30,Male,1
2089,Masters,192,Male,6
2092,Bachelor,17,Male,1
2093,Masters,28,Male,1
2095,Masters,30,Male,1
2097,Bachelor,70,Male,3
2098,Masters,50,Male,2
2099,Bachelor,125,Male,4
2102,Bachelor,83,Male,3
2103,Bachelor,6,Male,1
2105,Bachelor,45,Male,2
2107,Bachelor,17,Male,1
2109,High School,67,Male,2
2110,Bachelor,25,Male,1
2111,Bachelor,174,Female,6
2113,Bachelor,9,Male,1
2114,Bachelor,42,Male,2
2115,High School,100,Male,3
2117,Bachelor,168,Male,5
2119,Bachelor,143,Male,5
2120,High School,74,Male,3
2121,Masters,89,Male,3
2122,Bachelor,64,Male,2
2123,Bachelor,16,Male,1
2124,Bachelor,61,Male,2
2127,Bachelor,31,Other,1
2128,Bachelor,107,Male,4
2131,Bachelor,91,Male,3
2132,Bachelor,112,Male,4
2133,Bachelor,44,Male,2
2134,Masters,59,Male,2
2135,Bachelor,161,Male,5
2136,Bachelor,72,Male,3
2137,Bachelor,39,Male,2
2140,Bachelor,84,Female,3
2143,Bachelor,28,Male,1
2144,Bachelor,33,Male,1
2145,Bachelor,92,Male,3
2147,Bachelor,51,Male,2
2148,Bachelor,35,Male,2
2149,Bachelor,28,Female,1
2150,High School,23,Female,1
2152,Masters,21,Male,1
2153,Masters,35,Male,2
2154,Bachelor,52,Male,2
2156,Bachelor,228,Male,7
2157,Masters,50,Male,2
2158,Masters,122,Female,4
2159,Masters,58,Female,2
2161,Bachelor,3,Male,1
2162,Bachelor,147,Male,5
2163,Bachelor,39,Male,2
2167,Bachelor,298,Male,9
2168,Bachelor,37,Male,2
2170,Bachelor,86,Male,3
2172,Phd,11,Female,1
2174,Bachelor,84,Male,3
2175,Bachelor,15,Male,1
2177,Bachelor,19,Male,1
2178,High School,96,Male,3
2179,Bachelor,54,Male,2
2180,High School,116,Male,4
2181,Masters,4,Male,1
2182,Masters,96,Male,3
2183,Masters,67,Male,2
2185,Bachelor,214,Male,7
2186,Bachelor,63,Male,2
2187,Bachelor,33,Male,1
2188,Masters,55,Male,2
2189,High School,17,Other,1
2190,Primary School,34,Male,2
2192,Bachelor,50,Male,2
2193,Bachelor,96,Male,3
2195,Bachelor,51,Male,2
2196,Bachelor,26,Male,1
2197,Bachelor,22,Male,1
2198,Bachelor,14,Male,1
2199,Masters,18,Male,1
2201,Bachelor,99,Male,3
2203,Bachelor,154,Male,5
2207,Bachelor,242,Male,8
2208,Bachelor,109,Male,4
2209,Bachelor,50,Male,2
2211,Bachelor,9,Male,1
2212,Masters,48,Male,2
2213,Bachelor,22,Male,1
2214,Bachelor,22,Male,1
2215,Bachelor,43,Female,2
2216,Masters,23,Male,1
2217,Bachelor,92,Male,3
2218,Bachelor,57,Female,2
2221,Bachelor,78,Male,3
2222,Bachelor,11,Female,1
2223,High School,46,Male,2
2224,Masters,91,Male,3
2225,Masters,59,Male,2
2226,Bachelor,51,Male,2
2227,Masters,63,Male,2
2228,Bachelor,90,Male,3
2230,Masters,126,Male,4
2231,Bachelor,56,Female,2
2232,High School,34,Male,2
2233,Masters,34,Male,2
2235,Bachelor,70,Male,3
2236,Masters,6,Female,1
2237,Masters,42,Male,2
2239,Bachelor,102,Male,4
2241,Masters,196,Female,6
2242,Bachelor,316,Male,10
2243,Masters,27,Male,1
2244,Bachelor,8,Male,1
2245,Primary School,18,Male,1
2246,Masters,29,Female,1
2247,Bachelor,21,Male,1
2248,Bachelor,86,Male,3
2249,Masters,74,Male,3
2250,Masters,11,Male,1
2251,Masters,6,Male,1
2252,Bachelor,13,Male,1
2253,Masters,52,Male,2
2254,Bachelor,3,Male,1
2255,Bachelor,128,Male,4
2256,Bachelor,88,Male,3
2257,Phd,52,Male,2
2258,Masters,79,Male,3
2259,Bachelor,24,Male,1
2260,Bachelor,292,Male,9
2261,Masters,4,Male,1
2262,Bachelor,42,Male,2
2263,Masters,54,Male,2
2265,High School,316,Male,10
2266,High School,13,Male,1
2267,Bachelor,106,Male,4
2268,Bachelor,75,Male,3
2269,Bachelor,85,Male,3
2270,Phd,128,Male,4
2272,Masters,135,Male,5
2273,Bachelor,21,Male,1
2275,Bachelor,224,Male,7
2276,Bachelor,18,Male,1
2278,Bachelor,74,Male,3
2279,Bachelor,112,Male,4
2280,High School,165,Male,5
2281,Bachelor,78,Male,3
2282,Bachelor,28,Male,1
2283,Phd,112,Male,4
2284,High School,19,Male,1
2286,Bachelor,23,Male,1
2287,Masters,66,Female,2
2288,Masters,46,Male,2
2289,Masters,54,Female,2
2290,Bachelor,145,Male,5
2292,High School,106,Male,4
2293,Phd,79,Male,3
2295,Bachelor,83,Male,3
2297,Bachelor,81,Male,3
2298,Bachelor,21,Male,1
2299,Bachelor,18,Male,1
2300,Masters,77,Male,3
2301,Bachelor,27,Male,1
2302,Bachelor,9,Male,1
2303,Masters,15,Male,1
2304,Bachelor,94,Male,3
2305,High School,18,Male,1
2306,Bachelor,105,Male,4
2308,Bachelor,3,Male,1
2310,Bachelor,7,Male,1
2311,Bachelor,104,Male,4
2312,High School,2,Male,1
2313,Bachelor,17,Male,1
2315,Bachelor,94,Male,3
2317,High School,121,Male,4
2318,Masters,86,Male,3
2320,Bachelor,90,Male,3
2321,Masters,56,Male,2
2323,High School,52,Male,2
2324,Masters,43,Male,2
2325,Bachelor,43,Male,2
2326,Masters,27,Male,1
2327,Phd,43,Male,2
2328,Bachelor,19,Male,1
2330,Bachelor,15,Male,1
2332,Bachelor,156,Male,5
2333,Masters,18,Male,1
2334,High School,61,Male,2
2336,Masters,96,Male,3
2337,Bachelor,14,Male,1
2338,Masters,62,Male,2
2339,Bachelor,12,Female,1
2340,Bachelor,42,Male,2
2342,Bachelor,20,Male,1
2343,Bachelor,34,Male,2
2344,Masters,47,Male,2
2345,Bachelor,61,Male,2
2346,Masters,168,Male,5
2349,Phd,3,Male,1
2351,Bachelor,73,Female,3
2352,Bachelor,37,Male,2
2353,Masters,8,Male,1
2354,Masters,70,Male,3
2356,Bachelor,7,Male,1
2357,Masters,86,Male,3
2359,Bachelor,56,Other,2
2360,Primary School,30,Male,1
2361,High School,34,Male,2
2362,Bachelor,86,Male,3
2363,Bachelor,232,Male,7
2364,Masters,90,Male,3
2367,Phd,22,Male,1
2369,Bachelor,48,Female,2
2371,Bachelor,100,Male,3
2372,Masters,64,Male,2
2373,Bachelor,28,Male,1
2374,Bachelor,64,Male,2
2375,Bachelor,21,Male,1
2376,Masters,24,Male,1
2378,Phd,50,Male,2
2380,Masters,40,Male,2
2382,Bachelor,18,Male,1
2383,Bachelor,94,Male,3
2384,Bachelor,44,Male,2
2385,High School,105,Male,4
2386,Masters,12,Male,1
2389,Bachelor,70,Male,3
2390,Masters,105,Male,4
2391,High School,78,Male,3
2393,Bachelor,27,Male,1
2395,Bachelor,212,Male,7
2396,Masters,13,Male,1
2397,Bachelor,41,Male,2
2398,Bachelor,4,Male,1
2400,Bachelor,88,Female,3
2401,Bachelor,13,Male,1
2402,High School,18,Male,1
2407,Bachelor,42,Male,2
2408,Bachelor,2,Male,1
2409,Masters,5,Male,1
2410,Bachelor,130,Male,4
2411,Bachelor,47,Male,2
2412,Masters,332,Male,10
2413,Bachelor,85,Male,3
2414,Bachelor,68,Male,3
2415,Bachelor,113,Male,4
2416,Bachelor,24,Male,1
2418,Bachelor,26,Male,1
2419,High School,30,Male,1
2420,Bachelor,21,Male,1
2421,Bachelor,248,Male,8
2423,Bachelor,47,Male,2
2424,Bachelor,155,Male,5
2425,Masters,78,Female,3
2427,Phd,44,Male,2
2428,Bachelor,80,Male,3
2429,Bachelor,55,Male,2
2431,Bachelor,91,Male,3
2432,Bachelor,80,Male,3
2433,Bachelor,43,Male,2
2435,Bachelor,111,Male,4
2436,Bachelor,75,Male,3
2437,Bachelor,7,Male,1
2438,Masters,88,Male,3
2439,Bachelor,140,Male,5
2440,Bachelor,23,Male,1
2441,Masters,26,Male,1
2442,High School,20,Male,1
2443,Bachelor,45,Male,2
2444,Masters,76,Male,3
2446,Bachelor,42,Male,2
2447,Masters,6,Male,1
2449,Masters,67,Male,2
2450,Masters,6,Male,1
2451,Masters,68,Male,3
2452,Bachelor,33,Male,1
2453,Bachelor,107,Male,4
2454,High School,8,Male,1
2456,Masters,10,Male,1
2458,High School,31,Male,1
2459,Masters,128,Male,4
2460,Bachelor,23,Male,1
2461,Masters,67,Male,2
2462,Masters,43,Male,2
2463,Bachelor,320,Female,10
2464,Bachelor,81,Male,3
2467,Bachelor,66,Male,2
2468,Bachelor,127,Male,4
2469,Bachelor,42,Female,2
2470,Bachelor,31,Male,1
2471,Bachelor,65,Male,2
2472,Masters,28,Male,1
2473,High School,68,Male,3
2474,High School,62,Male,2
2475,Masters,3,Male,1
2478,Phd,11,Male,1
2479,Bachelor,260,Male,8
