,education_level,training_hours,gender,train_level
1335,Graduate,44,Male,2
1336,Graduate,33,Male,1
1337,Graduate,46,Male,2
1338,Graduate,39,Male,2
1339,Primary School,154,Male,5
1340,Graduate,111,Male,4
1341,Graduate,88,Male,3
1343,Graduate,8,Male,1
1344,Graduate,42,Male,2
1345,Masters,74,Male,3
1347,Graduate,116,Male,4
1348,High School,57,Male,2
1349,Masters,12,Male,1
1350,Graduate,23,Male,1
1351,Graduate,7,Female,1
1354,Masters,11,Female,1
1355,Graduate,85,Male,3
1357,Graduate,50,Male,2
1358,Masters,73,Male,3
1359,Graduate,156,Male,5
1360,Graduate,172,Male,6
1362,Graduate,4,Female,1
1363,High School,24,Male,1
1364,Graduate,99,Male,3
1367,Masters,37,Male,2
1370,Masters,44,Male,2
1371,Masters,80,Male,3
1373,Graduate,27,Male,1
1374,Graduate,154,Male,5
1375,Graduate,55,Male,2
1377,Graduate,58,Male,2
1378,High School,180,Male,6
1379,Masters,27,Male,1
1380,Graduate,246,Male,8
1381,Graduate,4,Male,1
1382,Graduate,128,Male,4
1384,Primary School,40,Male,2
1385,Graduate,102,Male,4
1386,High School,55,Male,2
1387,Graduate,143,Male,5
1389,Masters,83,Male,3
1390,High School,9,Male,1
1393,Graduate,12,Male,1
1394,Graduate,41,Female,2
1395,Masters,100,Male,3
1396,Graduate,75,Male,3
1397,Graduate,86,Female,3
1398,Masters,54,Male,2
1400,Phd,21,Male,1
1401,Masters,44,Male,2
1402,Phd,23,Female,1
1403,High School,72,Male,3
1404,Graduate,65,Male,2
1405,Graduate,24,Male,1
1406,Graduate,20,Male,1
1407,Graduate,8,Male,1
1408,Graduate,104,Male,4
1409,High School,44,Male,2
1410,Graduate,74,Female,3
1411,Graduate,8,Male,1
1412,Graduate,45,Other,2
1413,Graduate,7,Male,1
1414,Graduate,68,Male,3
1415,Masters,24,Male,1
1416,Graduate,65,Male,2
1417,Graduate,31,Other,1
1419,Graduate,86,Male,3
1420,Graduate,258,Male,8
1421,Graduate,42,Female,2
1425,Graduate,6,Male,1
1427,Graduate,107,Male,4
1428,Masters,48,Male,2
1431,High School,33,Male,1
1432,Masters,11,Male,1
1435,Graduate,23,Female,1
1436,Graduate,11,Male,1
1437,Phd,57,Male,2
1440,Graduate,32,Male,1
1443,Graduate,20,Male,1
1444,Masters,18,Female,1
1450,Graduate,26,Male,1
1451,Graduate,24,Male,1
1452,Graduate,330,Male,10
1454,Graduate,107,Male,4
1455,Graduate,11,Male,1
1456,Graduate,107,Male,4
1458,Graduate,158,Male,5
1459,Graduate,59,Male,2
1460,Graduate,74,Male,3
1461,Graduate,60,Male,2
1462,Graduate,12,Male,1
1464,High School,78,Male,3
1465,Graduate,50,Male,2
1466,High School,16,Male,1
1467,Masters,111,Male,4
1468,Masters,62,Male,2
1469,Graduate,108,Male,4
1470,Graduate,91,Male,3
1471,Graduate,71,Female,3
1472,Masters,102,Male,4
1473,Graduate,141,Male,5
1474,Graduate,167,Male,5
1475,Graduate,17,Male,1
1478,High School,12,Male,1
1479,Graduate,166,Male,5
1480,High School,32,Male,1
1482,Graduate,13,Male,1
1483,Masters,12,Male,1
1484,Masters,41,Male,2
1485,Graduate,11,Male,1
1486,Graduate,5,Male,1
1487,Masters,32,Male,1
1488,Graduate,78,Male,3
1490,Graduate,156,Male,5
1491,Graduate,15,Male,1
1493,Graduate,82,Other,3
1494,Graduate,222,Male,7
1495,High School,22,Male,1
1496,High School,36,Male,2
1498,Graduate,168,Male,5
1499,Masters,156,Male,5
1500,Graduate,29,Male,1
1501,Graduate,37,Male,2
1502,Graduate,41,Female,2
1503,Masters,146,Male,5
1504,Graduate,37,Male,2
1505,Graduate,24,Male,1
1506,Masters,7,Male,1
1507,Masters,15,Male,1
1508,Graduate,21,Male,1
1509,Masters,216,Male,7
1510,Graduate,114,Male,4
1511,Graduate,41,Male,2
1512,Graduate,220,Male,7
1514,Masters,34,Male,2
1515,Graduate,26,Male,1
1516,Graduate,126,Male,4
1517,Graduate,28,Male,1
1518,Graduate,135,Male,5
1519,High School,26,Male,1
1520,Graduate,80,Male,3
1521,Graduate,113,Male,4
1522,Graduate,30,Male,1
1525,Masters,149,Male,5
1526,Masters,39,Male,2
1527,Graduate,7,Male,1
1528,Graduate,18,Male,1
1529,Masters,16,Male,1
1530,Masters,50,Female,2
1531,Graduate,30,Male,1
1532,Graduate,47,Male,2
1533,Graduate,31,Male,1
1535,Masters,69,Male,3
1538,Graduate,42,Other,2
1539,Graduate,23,Male,1
1540,Graduate,45,Female,2
1541,Graduate,48,Male,2
1542,Graduate,14,Male,1
1543,Graduate,76,Male,3
1544,Graduate,140,Male,5
1545,Masters,36,Male,2
1546,Graduate,55,Male,2
1549,Graduate,19,Male,1
1550,Graduate,33,Male,1
1551,Graduate,240,Male,8
1552,Graduate,21,Male,1
1553,Graduate,15,Male,1
1555,Masters,50,Male,2
1557,Graduate,39,Male,2
1559,Graduate,165,Male,5
1560,Masters,62,Male,2
1561,Graduate,27,Male,1
1563,Graduate,62,Male,2
1564,Masters,4,Male,1
1565,Masters,3,Male,1
1568,Graduate,139,Male,5
1569,Masters,47,Male,2
1572,Graduate,222,Male,7
1573,High School,34,Male,2
1574,Graduate,24,Female,1
1576,Masters,194,Male,6
1577,Graduate,7,Male,1
1578,High School,40,Male,2
1579,Masters,57,Male,2
1581,Graduate,61,Male,2
1582,Masters,18,Male,1
1583,Masters,4,Female,1
1584,High School,22,Male,1
1586,Graduate,43,Female,2
1587,High School,96,Male,3
1591,Masters,20,Male,1
1592,Graduate,314,Male,10
1593,Masters,5,Male,1
1594,Graduate,74,Male,3
1595,Graduate,103,Female,4
1596,Masters,33,Male,1
1597,Masters,108,Male,4
1598,Masters,72,Female,3
1599,Graduate,56,Female,2
1600,Graduate,118,Male,4
1601,Graduate,72,Male,3
1604,Masters,90,Male,3
1605,Graduate,29,Male,1
1606,Masters,13,Male,1
1607,Graduate,64,Male,2
1609,Masters,97,Male,3
1611,Graduate,90,Male,3
1613,Graduate,6,Male,1
1614,Masters,8,Male,1
1615,Masters,15,Male,1
1616,Graduate,56,Male,2
1617,Graduate,100,Male,3
1618,Graduate,22,Male,1
1619,Primary School,85,Male,3
1620,Graduate,75,Female,3
1621,Graduate,43,Female,2
1622,Graduate,2,Male,1
1623,Graduate,43,Male,2
1625,Graduate,29,Male,1
1626,Graduate,48,Female,2
1628,Graduate,50,Male,2
1631,High School,39,Male,2
1633,High School,104,Male,4
1634,Graduate,100,Male,3
1636,Graduate,68,Male,3
1637,Graduate,31,Male,1
1640,Graduate,29,Male,1
1641,Graduate,5,Male,1
1643,Graduate,143,Male,5
1644,Graduate,202,Male,7
1645,Graduate,53,Male,2
1648,Graduate,102,Male,4
1650,Masters,34,Male,2
1651,Graduate,76,Male,3
1652,Graduate,4,Male,1
1653,High School,140,Male,5
1654,Graduate,136,Male,5
1655,Graduate,79,Male,3
1656,Graduate,8,Female,1
1657,High School,105,Male,4
1658,Masters,33,Female,1
1659,High School,96,Male,3
1660,Masters,9,Female,1
1661,Graduate,17,Male,1
1662,High School,63,Male,2
1663,Graduate,168,Male,5
1664,High School,54,Male,2
1665,Graduate,13,Male,1
1666,Graduate,110,Male,4
1667,Masters,71,Male,3
1668,Graduate,12,Male,1
1669,Phd,43,Male,2
1671,Masters,43,Male,2
1672,Graduate,30,Male,1
1674,Graduate,124,Male,4
1675,Graduate,57,Male,2
1676,Graduate,5,Male,1
1677,Graduate,50,Male,2
1679,Masters,28,Male,1
1680,Masters,111,Female,4
1681,Graduate,66,Male,2
1682,Graduate,6,Male,1
1683,Masters,174,Male,6
1684,Graduate,106,Male,4
1685,Masters,14,Female,1
1686,Graduate,28,Male,1
1687,High School,35,Male,2
1688,Graduate,168,Male,5
1689,Masters,112,Male,4
1690,Graduate,312,Male,10
1691,Masters,14,Male,1
1692,Masters,95,Male,3
1693,Masters,50,Male,2
1694,Masters,103,Male,4
1695,High School,4,Male,1
1698,Graduate,56,Male,2
1699,Graduate,53,Male,2
1700,Graduate,59,Female,2
1701,Graduate,14,Male,1
1702,Graduate,142,Female,5
1703,Graduate,17,Male,1
1704,Masters,14,Male,1
1706,Graduate,13,Other,1
1707,High School,3,Male,1
1708,High School,73,Male,3
1709,Masters,48,Male,2
1710,Masters,50,Male,2
1711,Graduate,14,Male,1
1712,Graduate,96,Male,3
1714,Graduate,3,Male,1
1715,Graduate,4,Male,1
1716,Masters,12,Male,1
1717,Masters,17,Male,1
1719,Graduate,22,Male,1
1721,Graduate,34,Female,2
1722,High School,79,Male,3
1723,Masters,107,Male,4
1724,Graduate,92,Male,3
1727,Graduate,16,Male,1
1728,Graduate,196,Male,6
1729,Graduate,42,Male,2
1730,Masters,60,Male,2
1731,Graduate,138,Male,5
1732,Graduate,68,Male,3
1733,Masters,6,Male,1
1735,Graduate,107,Male,4
1736,Masters,55,Male,2
1737,High School,32,Male,1
1738,Graduate,174,Male,6
1739,Masters,34,Male,2
1740,Graduate,3,Male,1
1741,Graduate,20,Female,1
1743,Masters,20,Male,1
1744,Masters,6,Male,1
1745,Graduate,112,Male,4
1746,Graduate,45,Male,2
1747,High School,12,Male,1
1749,Graduate,9,Male,1
1751,Masters,92,Male,3
1752,Graduate,160,Male,5
1753,Phd,40,Male,2
1756,Graduate,103,Male,4
1757,Graduate,78,Female,3
1760,Masters,14,Male,1
1761,Graduate,198,Male,6
1763,High School,17,Male,1
1764,Graduate,37,Male,2
1765,Graduate,16,Male,1
1766,Graduate,13,Male,1
1767,Graduate,14,Other,1
1768,High School,155,Male,5
1769,Graduate,77,Male,3
1770,Graduate,36,Male,2
1772,Graduate,10,Male,1
1773,High School,14,Male,1
1774,Graduate,16,Male,1
1775,Graduate,116,Male,4
1776,High School,310,Male,10
1777,High School,53,Male,2
1778,Graduate,70,Male,3
1779,Graduate,22,Male,1
1780,Masters,41,Male,2
1781,Graduate,66,Female,2
1782,Phd,13,Male,1
1783,Graduate,47,Male,2
1784,Graduate,106,Male,4
1785,Masters,24,Male,1
1786,Graduate,11,Female,1
1787,Graduate,146,Male,5
1788,Graduate,40,Male,2
1790,Graduate,34,Male,2
1791,Graduate,16,Male,1
1792,Masters,51,Male,2
1793,Masters,142,Male,5
1794,Primary School,88,Male,3
1795,Graduate,76,Male,3
1796,Graduate,59,Male,2
1798,Masters,22,Female,1
1800,Masters,3,Male,1
1801,Graduate,16,Male,1
1802,Masters,59,Female,2
1803,High School,110,Female,4
1806,Graduate,100,Male,3
1807,Graduate,19,Male,1
1809,Graduate,43,Male,2
1810,Graduate,48,Male,2
1811,Graduate,12,Male,1
1812,Graduate,262,Male,8
1813,Graduate,21,Male,1
1814,Graduate,190,Female,6
1815,Graduate,41,Male,2
1816,Graduate,222,Male,7
1817,Graduate,91,Female,3
1818,Graduate,14,Male,1
1819,Masters,98,Male,3
1820,Graduate,19,Male,1
1821,Graduate,18,Male,1
1822,Masters,3,Male,1
1823,Graduate,80,Male,3
1824,Graduate,87,Male,3
1825,Graduate,56,Male,2
1826,Graduate,328,Male,10
1827,Graduate,17,Male,1
1830,Primary School,52,Male,2
1833,Masters,92,Male,3
1834,Masters,13,Male,1
1835,Graduate,161,Male,5
1836,Masters,34,Male,2
1837,Graduate,8,Male,1
1838,Phd,226,Male,7
1839,High School,65,Male,2
1840,Graduate,146,Male,5
1841,Graduate,34,Male,2
1842,Masters,21,Male,1
1843,Masters,84,Male,3
1844,Graduate,45,Male,2
1846,Graduate,113,Male,4
1847,High School,150,Male,5
1848,Graduate,6,Male,1
1849,Graduate,4,Male,1
1852,Phd,40,Male,2
1854,Masters,58,Male,2
1857,Graduate,168,Male,5
1858,Graduate,16,Male,1
1859,Graduate,192,Male,6
1860,Graduate,36,Female,2
1863,Graduate,74,Male,3
1864,Masters,88,Other,3
1865,Masters,43,Male,2
1866,Graduate,41,Male,2
1867,Masters,33,Male,1
1870,High School,22,Male,1
1871,Graduate,8,Male,1
1872,Graduate,42,Male,2
1873,Graduate,72,Male,3
1874,Graduate,149,Male,5
1875,Graduate,49,Male,2
1876,High School,82,Male,3
1878,High School,62,Male,2
1879,Graduate,212,Male,7
1880,Masters,176,Male,6
1881,Masters,8,Male,1
1882,Graduate,24,Male,1
1884,Graduate,8,Male,1
1886,Graduate,89,Male,3
1887,Graduate,32,Male,1
1888,Graduate,156,Male,5
1889,Masters,35,Male,2
1890,Graduate,26,Male,1
1891,High School,218,Female,7
1892,Masters,6,Male,1
1896,Graduate,19,Male,1
1897,Masters,47,Male,2
1900,Graduate,39,Male,2
1903,Graduate,182,Male,6
1905,Masters,35,Male,2
1906,Graduate,29,Male,1
1907,High School,78,Male,3
1908,Graduate,125,Male,4
1909,Graduate,35,Female,2
1911,Graduate,52,Male,2
1912,Graduate,90,Female,3
1913,High School,56,Male,2
1914,Masters,153,Male,5
1916,Masters,47,Female,2
1917,Graduate,17,Male,1
1918,Masters,51,Male,2
1919,Graduate,23,Male,1
1920,High School,80,Male,3
1922,Graduate,7,Male,1
1923,Graduate,100,Male,3
1924,Graduate,15,Male,1
1925,Graduate,9,Male,1
1926,Masters,36,Male,2
1927,Phd,72,Male,3
1928,Masters,6,Male,1
1929,Graduate,25,Male,1
1930,Masters,41,Male,2
1932,Graduate,190,Male,6
1933,Masters,51,Male,2
1934,Graduate,162,Male,5
1935,High School,46,Male,2
1937,Graduate,70,Male,3
1938,Graduate,50,Male,2
1939,Graduate,16,Male,1
1940,Masters,6,Male,1
1943,High School,48,Female,2
1944,High School,98,Male,3
1946,High School,74,Male,3
1948,Graduate,156,Female,5
1949,Masters,8,Male,1
1950,Graduate,45,Male,2
1951,High School,43,Male,2
1952,Primary School,78,Male,3
1953,Graduate,28,Male,1
1954,Graduate,44,Male,2
1955,Graduate,100,Male,3
1956,Masters,116,Male,4
1957,Graduate,48,Male,2
1958,Graduate,30,Male,1
1959,Graduate,17,Male,1
1960,Graduate,53,Male,2
1961,High School,34,Male,2
1962,Graduate,21,Female,1
1963,Graduate,148,Male,5
1965,Graduate,26,Male,1
1966,Masters,44,Male,2
1967,Graduate,86,Male,3
1968,Graduate,32,Male,1
1969,Graduate,35,Male,2
1970,Masters,23,Male,1
1971,Graduate,7,Male,1
1972,Graduate,6,Male,1
1973,Graduate,83,Female,3
1974,Graduate,24,Male,1
1975,Graduate,96,Other,3
1977,Graduate,89,Male,3
1978,Masters,10,Male,1
1979,High School,3,Male,1
1981,Graduate,16,Male,1
1982,Graduate,35,Male,2
1984,Graduate,160,Male,5
1987,Masters,68,Male,3
1988,Graduate,57,Male,2
1989,High School,47,Male,2
1990,Graduate,32,Male,1
1991,Graduate,108,Male,4
1992,Masters,151,Male,5
1993,Graduate,53,Male,2
1994,Graduate,8,Male,1
1996,Graduate,77,Male,3
1998,Graduate,14,Male,1
1999,High School,62,Male,2
2000,Graduate,164,Male,5
2002,Graduate,29,Male,1
2003,Graduate,73,Male,3
2004,Graduate,12,Male,1
2005,Masters,48,Male,2
2006,Graduate,138,Male,5
2007,Graduate,73,Male,3
2008,Masters,64,Male,2
2009,Graduate,54,Male,2
2010,Graduate,78,Male,3
2011,Masters,52,Male,2
2012,Graduate,18,Male,1
2013,Graduate,67,Male,2
2014,Graduate,232,Male,7
2015,Graduate,13,Male,1
2017,Graduate,38,Male,2
2018,Graduate,12,Male,1
2019,Masters,65,Male,2
2022,Masters,25,Male,1
2024,Masters,77,Female,3
2025,Masters,6,Male,1
2028,High School,53,Male,2
2029,Masters,15,Male,1
2032,Graduate,24,Male,1
2033,Graduate,39,Male,2
2034,Graduate,53,Male,2
2036,Graduate,29,Female,1
2037,Phd,14,Male,1
2038,Graduate,28,Male,1
2039,High School,75,Male,3
2040,Graduate,30,Male,1
2041,Graduate,154,Male,5
2045,Graduate,8,Male,1
2046,Graduate,11,Male,1
2051,Masters,8,Male,1
2053,Graduate,18,Male,1
2054,Graduate,32,Male,1
2055,Masters,69,Male,3
2057,Graduate,13,Female,1
2059,High School,20,Male,1
2060,Graduate,33,Male,1
2061,Masters,60,Male,2
2062,Graduate,14,Male,1
2063,Masters,22,Male,1
2064,Graduate,24,Male,1
2065,Graduate,40,Male,2
2066,Graduate,64,Male,2
2067,Graduate,56,Male,2
2072,Graduate,144,Male,5
2073,Graduate,50,Male,2
2074,Graduate,29,Male,1
2075,Masters,112,Male,4
2076,High School,86,Male,3
2077,Masters,22,Male,1
2078,Masters,148,Male,5
2079,Graduate,92,Male,3
2080,Masters,5,Male,1
2081,Graduate,112,Male,4
2082,Graduate,94,Female,3
2083,Graduate,114,Male,4
2084,Masters,17,Male,1
2085,Graduate,11,Male,1
2086,Graduate,55,Male,2
2087,Graduate,26,Male,1
2088,High School,30,Male,1
2089,Masters,192,Male,6
2092,Graduate,17,Male,1
2093,Masters,28,Male,1
2095,Masters,30,Male,1
2097,Graduate,70,Male,3
2098,Masters,50,Male,2
2099,Graduate,125,Male,4
2102,Graduate,83,Male,3
2103,Graduate,6,Male,1
2105,Graduate,45,Male,2
2107,Graduate,17,Male,1
2109,High School,67,Male,2
2110,Graduate,25,Male,1
2111,Graduate,174,Female,6
2113,Graduate,9,Male,1
2114,Graduate,42,Male,2
2115,High School,100,Male,3
2117,Graduate,168,Male,5
2119,Graduate,143,Male,5
2120,High School,74,Male,3
2121,Masters,89,Male,3
2122,Graduate,64,Male,2
2123,Graduate,16,Male,1
2124,Graduate,61,Male,2
2127,Graduate,31,Other,1
2128,Graduate,107,Male,4
2131,Graduate,91,Male,3
2132,Graduate,112,Male,4
2133,Graduate,44,Male,2
2134,Masters,59,Male,2
2135,Graduate,161,Male,5
2136,Graduate,72,Male,3
2137,Graduate,39,Male,2
2140,Graduate,84,Female,3
2143,Graduate,28,Male,1
2144,Graduate,33,Male,1
2145,Graduate,92,Male,3
2147,Graduate,51,Male,2
2148,Graduate,35,Male,2
2149,Graduate,28,Female,1
2150,High School,23,Female,1
2152,Masters,21,Male,1
2153,Masters,35,Male,2
2154,Graduate,52,Male,2
2156,Graduate,228,Male,7
2157,Masters,50,Male,2
2158,Masters,122,Female,4
2159,Masters,58,Female,2
2161,Graduate,3,Male,1
2162,Graduate,147,Male,5
2163,Graduate,39,Male,2
2167,Graduate,298,Male,9
2168,Graduate,37,Male,2
2170,Graduate,86,Male,3
2172,Phd,11,Female,1
2174,Graduate,84,Male,3
2175,Graduate,15,Male,1
2177,Graduate,19,Male,1
2178,High School,96,Male,3
2179,Graduate,54,Male,2
2180,High School,116,Male,4
2181,Masters,4,Male,1
2182,Masters,96,Male,3
2183,Masters,67,Male,2
2185,Graduate,214,Male,7
2186,Graduate,63,Male,2
2187,Graduate,33,Male,1
2188,Masters,55,Male,2
2189,High School,17,Other,1
2190,Primary School,34,Male,2
2192,Graduate,50,Male,2
2193,Graduate,96,Male,3
2195,Graduate,51,Male,2
2196,Graduate,26,Male,1
2197,Graduate,22,Male,1
2198,Graduate,14,Male,1
2199,Masters,18,Male,1
2201,Graduate,99,Male,3
2203,Graduate,154,Male,5
2207,Graduate,242,Male,8
2208,Graduate,109,Male,4
2209,Graduate,50,Male,2
2211,Graduate,9,Male,1
2212,Masters,48,Male,2
2213,Graduate,22,Male,1
2214,Graduate,22,Male,1
2215,Graduate,43,Female,2
2216,Masters,23,Male,1
2217,Graduate,92,Male,3
2218,Graduate,57,Female,2
2221,Graduate,78,Male,3
2222,Graduate,11,Female,1
2223,High School,46,Male,2
2224,Masters,91,Male,3
2225,Masters,59,Male,2
2226,Graduate,51,Male,2
2227,Masters,63,Male,2
2228,Graduate,90,Male,3
2230,Masters,126,Male,4
2231,Graduate,56,Female,2
2232,High School,34,Male,2
2233,Masters,34,Male,2
2235,Graduate,70,Male,3
2236,Masters,6,Female,1
2237,Masters,42,Male,2
2239,Graduate,102,Male,4
2241,Masters,196,Female,6
2242,Graduate,316,Male,10
2243,Masters,27,Male,1
2244,Graduate,8,Male,1
2245,Primary School,18,Male,1
2246,Masters,29,Female,1
2247,Graduate,21,Male,1
2248,Graduate,86,Male,3
2249,Masters,74,Male,3
2250,Masters,11,Male,1
2251,Masters,6,Male,1
2252,Graduate,13,Male,1
2253,Masters,52,Male,2
2254,Graduate,3,Male,1
2255,Graduate,128,Male,4
2256,Graduate,88,Male,3
2257,Phd,52,Male,2
2258,Masters,79,Male,3
2259,Graduate,24,Male,1
2260,Graduate,292,Male,9
2261,Masters,4,Male,1
2262,Graduate,42,Male,2
2263,Masters,54,Male,2
2265,High School,316,Male,10
2266,High School,13,Male,1
2267,Graduate,106,Male,4
2268,Graduate,75,Male,3
2269,Graduate,85,Male,3
2270,Phd,128,Male,4
2272,Masters,135,Male,5
2273,Graduate,21,Male,1
2275,Graduate,224,Male,7
2276,Graduate,18,Male,1
2278,Graduate,74,Male,3
2279,Graduate,112,Male,4
2280,High School,165,Male,5
2281,Graduate,78,Male,3
2282,Graduate,28,Male,1
2283,Phd,112,Male,4
2284,High School,19,Male,1
2286,Graduate,23,Male,1
2287,Masters,66,Female,2
2288,Masters,46,Male,2
2289,Masters,54,Female,2
2290,Graduate,145,Male,5
2292,High School,106,Male,4
2293,Phd,79,Male,3
2295,Graduate,83,Male,3
2297,Graduate,81,Male,3
2298,Graduate,21,Male,1
2299,Graduate,18,Male,1
2300,Masters,77,Male,3
2301,Graduate,27,Male,1
2302,Graduate,9,Male,1
2303,Masters,15,Male,1
2304,Graduate,94,Male,3
2305,High School,18,Male,1
2306,Graduate,105,Male,4
2308,Graduate,3,Male,1
2310,Graduate,7,Male,1
2311,Graduate,104,Male,4
2312,High School,2,Male,1
2313,Graduate,17,Male,1
2315,Graduate,94,Male,3
2317,High School,121,Male,4
2318,Masters,86,Male,3
2320,Graduate,90,Male,3
2321,Masters,56,Male,2
2323,High School,52,Male,2
2324,Masters,43,Male,2
2325,Graduate,43,Male,2
2326,Masters,27,Male,1
2327,Phd,43,Male,2
2328,Graduate,19,Male,1
2330,Graduate,15,Male,1
2332,Graduate,156,Male,5
2333,Masters,18,Male,1
2334,High School,61,Male,2
2336,Masters,96,Male,3
2337,Graduate,14,Male,1
2338,Masters,62,Male,2
2339,Graduate,12,Female,1
2340,Graduate,42,Male,2
2342,Graduate,20,Male,1
2343,Graduate,34,Male,2
2344,Masters,47,Male,2
2345,Graduate,61,Male,2
2346,Masters,168,Male,5
2349,Phd,3,Male,1
2351,Graduate,73,Female,3
2352,Graduate,37,Male,2
2353,Masters,8,Male,1
2354,Masters,70,Male,3
2356,Graduate,7,Male,1
2357,Masters,86,Male,3
2359,Graduate,56,Other,2
2360,Primary School,30,Male,1
2361,High School,34,Male,2
2362,Graduate,86,Male,3
2363,Graduate,232,Male,7
2364,Masters,90,Male,3
2367,Phd,22,Male,1
2369,Graduate,48,Female,2
2371,Graduate,100,Male,3
2372,Masters,64,Male,2
2373,Graduate,28,Male,1
2374,Graduate,64,Male,2
2375,Graduate,21,Male,1
2376,Masters,24,Male,1
2378,Phd,50,Male,2
2380,Masters,40,Male,2
2382,Graduate,18,Male,1
2383,Graduate,94,Male,3
2384,Graduate,44,Male,2
2385,High School,105,Male,4
2386,Masters,12,Male,1
2389,Graduate,70,Male,3
2390,Masters,105,Male,4
2391,High School,78,Male,3
2393,Graduate,27,Male,1
2395,Graduate,212,Male,7
2396,Masters,13,Male,1
2397,Graduate,41,Male,2
2398,Graduate,4,Male,1
2400,Graduate,88,Female,3
2401,Graduate,13,Male,1
2402,High School,18,Male,1
2407,Graduate,42,Male,2
2408,Graduate,2,Male,1
2409,Masters,5,Male,1
2410,Graduate,130,Male,4
2411,Graduate,47,Male,2
2412,Masters,332,Male,10
2413,Graduate,85,Male,3
2414,Graduate,68,Male,3
2415,Graduate,113,Male,4
2416,Graduate,24,Male,1
2418,Graduate,26,Male,1
2419,High School,30,Male,1
2420,Graduate,21,Male,1
2421,Graduate,248,Male,8
2423,Graduate,47,Male,2
2424,Graduate,155,Male,5
2425,Masters,78,Female,3
2427,Phd,44,Male,2
2428,Graduate,80,Male,3
2429,Graduate,55,Male,2
2431,Graduate,91,Male,3
2432,Graduate,80,Male,3
2433,Graduate,43,Male,2
2435,Graduate,111,Male,4
2436,Graduate,75,Male,3
2437,Graduate,7,Male,1
2438,Masters,88,Male,3
2439,Graduate,140,Male,5
2440,Graduate,23,Male,1
2441,Masters,26,Male,1
2442,High School,20,Male,1
2443,Graduate,45,Male,2
2444,Masters,76,Male,3
2446,Graduate,42,Male,2
2447,Masters,6,Male,1
2449,Masters,67,Male,2
2450,Masters,6,Male,1
2451,Masters,68,Male,3
2452,Graduate,33,Male,1
2453,Graduate,107,Male,4
2454,High School,8,Male,1
2456,Masters,10,Male,1
2458,High School,31,Male,1
2459,Masters,128,Male,4
2460,Graduate,23,Male,1
2461,Masters,67,Male,2
2462,Masters,43,Male,2
2463,Graduate,320,Female,10
2464,Graduate,81,Male,3
2467,Graduate,66,Male,2
2468,Graduate,127,Male,4
2469,Graduate,42,Female,2
2470,Graduate,31,Male,1
2471,Graduate,65,Male,2
2472,Masters,28,Male,1
2473,High School,68,Male,3
2474,High School,62,Male,2
2475,Masters,3,Male,1
2478,Phd,11,Male,1
2479,Graduate,260,Male,8
