,education_level,major_discipline,experience,target,experience_level
597,Graduate,Other,5,0.0,Limit Experienced
598,Graduate,STEM,8,0.0,Medium Experienced
599,Primary School,None,10,0.0,Medium Experienced
600,Graduate,STEM,0,0.0,Limit Experienced
601,Graduate,STEM,14,0.0,Medium Experienced
602,Graduate,STEM,11,0.0,Medium Experienced
603,Graduate,STEM,11,0.0,Medium Experienced
604,Graduate,Humanities,3,0.0,Limit Experienced
605,Masters,STEM,3,1.0,Limit Experienced
606,Graduate,STEM,7,1.0,Limit Experienced
607,Masters,STEM,8,0.0,Medium Experienced
608,High School,None,11,0.0,Medium Experienced
609,Graduate,STEM,8,0.0,Medium Experienced
610,Graduate,STEM,6,0.0,Limit Experienced
611,Masters,Business Degree,11,0.0,Medium Experienced
612,Graduate,STEM,12,0.0,Medium Experienced
613,Masters,Humanities,15,0.0,Experienced
614,Masters,STEM,21,1.0,Experienced
615,Masters,STEM,6,0.0,Limit Experienced
616,Graduate,Humanities,21,0.0,Experienced
617,Masters,STEM,21,0.0,Experienced
618,Graduate,STEM,7,0.0,Limit Experienced
619,Graduate,STEM,6,0.0,Limit Experienced
620,High School,None,5,0.0,Limit Experienced
621,Graduate,STEM,6,0.0,Limit Experienced
622,Masters,Humanities,5,1.0,Limit Experienced
623,Graduate,Other,2,0.0,Limit Experienced
624,Masters,STEM,16,0.0,Experienced
625,High School,None,4,1.0,Limit Experienced
626,Graduate,STEM,21,1.0,Experienced
627,Graduate,STEM,10,0.0,Medium Experienced
628,Graduate,STEM,13,0.0,Medium Experienced
629,Graduate,STEM,12,0.0,Medium Experienced
630,Graduate,STEM,4,0.0,Limit Experienced
631,High School,None,3,1.0,Limit Experienced
632,Graduate,STEM,13,0.0,Medium Experienced
633,Masters,STEM,8,0.0,Medium Experienced
634,Graduate,STEM,1,0.0,Limit Experienced
635,Graduate,STEM,8,0.0,Medium Experienced
636,Masters,STEM,13,0.0,Medium Experienced
637,Graduate,STEM,9,0.0,Medium Experienced
638,Masters,STEM,21,1.0,Experienced
639,Graduate,STEM,9,0.0,Medium Experienced
640,Graduate,STEM,4,1.0,Limit Experienced
641,Graduate,Other,3,1.0,Limit Experienced
642,Masters,STEM,21,1.0,Experienced
643,Graduate,STEM,3,1.0,Limit Experienced
644,Masters,STEM,21,0.0,Experienced
645,Masters,STEM,9,0.0,Medium Experienced
646,Masters,STEM,21,0.0,Experienced
647,Graduate,Humanities,21,0.0,Experienced
648,Graduate,No Major,14,0.0,Medium Experienced
649,Masters,STEM,6,0.0,Limit Experienced
650,Graduate,STEM,5,0.0,Limit Experienced
651,Masters,STEM,6,0.0,Limit Experienced
652,Graduate,STEM,1,1.0,Limit Experienced
653,Graduate,STEM,9,0.0,Medium Experienced
654,Graduate,STEM,4,1.0,Limit Experienced
655,Graduate,STEM,6,1.0,Limit Experienced
656,Masters,STEM,10,0.0,Medium Experienced
657,Graduate,STEM,4,0.0,Limit Experienced
658,High School,None,4,0.0,Limit Experienced
659,Graduate,STEM,21,1.0,Experienced
660,Graduate,STEM,11,0.0,Medium Experienced
661,Graduate,STEM,8,0.0,Medium Experienced
662,Masters,STEM,21,0.0,Experienced
663,Masters,STEM,7,0.0,Limit Experienced
664,Graduate,STEM,12,0.0,Medium Experienced
665,Graduate,Other,8,0.0,Medium Experienced
666,Graduate,STEM,5,1.0,Limit Experienced
667,Masters,STEM,4,1.0,Limit Experienced
668,None,None,21,0.0,Experienced
669,Masters,STEM,9,0.0,Medium Experienced
670,Graduate,STEM,6,1.0,Limit Experienced
671,Graduate,Humanities,4,0.0,Limit Experienced
672,High School,None,3,0.0,Limit Experienced
673,Primary School,None,12,1.0,Medium Experienced
674,Masters,STEM,6,1.0,Limit Experienced
675,Graduate,STEM,9,1.0,Medium Experienced
676,Graduate,STEM,3,1.0,Limit Experienced
677,Graduate,STEM,13,1.0,Medium Experienced
678,Graduate,STEM,7,0.0,Limit Experienced
679,Masters,STEM,12,0.0,Medium Experienced
680,High School,None,8,0.0,Medium Experienced
681,Graduate,STEM,8,0.0,Medium Experienced
682,Graduate,STEM,7,0.0,Limit Experienced
683,Graduate,Other,21,1.0,Experienced
684,Graduate,STEM,3,1.0,Limit Experienced
685,High School,None,5,0.0,Limit Experienced
686,Graduate,STEM,12,0.0,Medium Experienced
687,Masters,STEM,4,1.0,Limit Experienced
688,Graduate,STEM,21,0.0,Experienced
689,Masters,STEM,21,0.0,Experienced
690,High School,None,5,0.0,Limit Experienced
691,Graduate,STEM,7,0.0,Limit Experienced
692,Graduate,STEM,6,0.0,Limit Experienced
693,Graduate,STEM,8,0.0,Medium Experienced
694,Graduate,Business Degree,21,0.0,Experienced
695,Graduate,STEM,2,1.0,Limit Experienced
696,Graduate,STEM,8,0.0,Medium Experienced
697,Graduate,STEM,11,1.0,Medium Experienced
698,Masters,Humanities,6,0.0,Limit Experienced
699,Graduate,STEM,21,0.0,Experienced
700,Graduate,STEM,13,0.0,Medium Experienced
701,Masters,Humanities,9,0.0,Medium Experienced
702,Masters,STEM,10,0.0,Medium Experienced
703,Graduate,STEM,7,0.0,Limit Experienced
704,High School,None,4,0.0,Limit Experienced
705,Graduate,Humanities,13,0.0,Medium Experienced
706,Graduate,STEM,21,1.0,Experienced
707,Graduate,STEM,9,0.0,Medium Experienced
708,None,None,21,0.0,Experienced
709,Graduate,Business Degree,21,1.0,Experienced
710,Graduate,STEM,5,0.0,Limit Experienced
711,Graduate,STEM,5,0.0,Limit Experienced
712,Graduate,STEM,4,0.0,Limit Experienced
713,Graduate,STEM,11,1.0,Medium Experienced
714,Graduate,STEM,11,1.0,Medium Experienced
715,Masters,STEM,21,0.0,Experienced
716,Phd,STEM,18,0.0,Experienced
717,High School,None,7,0.0,Limit Experienced
718,Graduate,STEM,5,1.0,Limit Experienced
719,Graduate,STEM,11,1.0,Medium Experienced
720,High School,None,4,0.0,Limit Experienced
721,Graduate,STEM,2,1.0,Limit Experienced
722,High School,None,1,0.0,Limit Experienced
723,Graduate,STEM,15,0.0,Experienced
724,Masters,STEM,15,0.0,Experienced
725,High School,None,7,0.0,Limit Experienced
726,High School,None,12,0.0,Medium Experienced
727,Graduate,STEM,3,1.0,Limit Experienced
728,Graduate,STEM,2,0.0,Limit Experienced
729,Graduate,STEM,4,0.0,Limit Experienced
730,Graduate,STEM,10,0.0,Medium Experienced
731,Graduate,Humanities,10,0.0,Medium Experienced
732,Graduate,STEM,7,1.0,Limit Experienced
733,High School,None,4,1.0,Limit Experienced
734,High School,None,2,0.0,Limit Experienced
735,Graduate,STEM,12,0.0,Medium Experienced
736,High School,None,3,0.0,Limit Experienced
737,Graduate,Business Degree,1,0.0,Limit Experienced
738,Phd,STEM,21,0.0,Experienced
739,Graduate,STEM,3,1.0,Limit Experienced
740,Graduate,STEM,21,0.0,Experienced
741,Graduate,STEM,10,0.0,Medium Experienced
742,High School,None,1,0.0,Limit Experienced
743,Graduate,STEM,14,1.0,Medium Experienced
744,High School,None,7,0.0,Limit Experienced
745,Masters,STEM,9,0.0,Medium Experienced
746,Graduate,STEM,14,0.0,Medium Experienced
747,Graduate,Humanities,2,0.0,Limit Experienced
748,Graduate,STEM,21,1.0,Experienced
749,Graduate,STEM,6,0.0,Limit Experienced
750,High School,None,11,0.0,Medium Experienced
751,High School,None,2,0.0,Limit Experienced
752,Graduate,STEM,14,0.0,Medium Experienced
753,High School,None,4,0.0,Limit Experienced
754,None,None,2,0.0,Limit Experienced
755,Graduate,STEM,6,0.0,Limit Experienced
756,Masters,STEM,9,0.0,Medium Experienced
757,Graduate,No Major,10,0.0,Medium Experienced
758,Graduate,STEM,1,0.0,Limit Experienced
759,Graduate,STEM,8,1.0,Medium Experienced
760,None,None,1,0.0,Limit Experienced
761,Graduate,STEM,5,1.0,Limit Experienced
762,Graduate,Business Degree,4,0.0,Limit Experienced
763,Graduate,STEM,12,0.0,Medium Experienced
764,High School,None,16,0.0,Experienced
765,Graduate,STEM,21,1.0,Experienced
766,Graduate,STEM,5,1.0,Limit Experienced
767,Masters,STEM,1,0.0,Limit Experienced
768,Graduate,STEM,6,1.0,Limit Experienced
769,Graduate,STEM,17,0.0,Experienced
770,Masters,STEM,5,0.0,Limit Experienced
771,Graduate,Business Degree,12,0.0,Medium Experienced
772,Graduate,STEM,21,0.0,Experienced
773,Masters,STEM,16,0.0,Experienced
774,None,None,0,0.0,Limit Experienced
775,Graduate,Other,3,0.0,Limit Experienced
776,High School,None,3,0.0,Limit Experienced
777,Graduate,STEM,18,0.0,Experienced
778,High School,None,9,0.0,Medium Experienced
779,Phd,STEM,9,0.0,Medium Experienced
780,Graduate,STEM,5,1.0,Limit Experienced
781,Graduate,Other,9,0.0,Medium Experienced
782,Graduate,STEM,4,0.0,Limit Experienced
783,Masters,Humanities,3,0.0,Limit Experienced
784,Graduate,STEM,10,0.0,Medium Experienced
785,High School,None,4,0.0,Limit Experienced
786,Masters,STEM,18,1.0,Experienced
787,Phd,STEM,12,0.0,Medium Experienced
788,Masters,STEM,15,0.0,Experienced
789,Graduate,STEM,21,0.0,Experienced
790,Masters,STEM,21,1.0,Experienced
791,Masters,STEM,6,1.0,Limit Experienced
792,Graduate,STEM,7,0.0,Limit Experienced
793,Graduate,STEM,21,0.0,Experienced
794,Masters,STEM,2,0.0,Limit Experienced
795,Masters,STEM,21,0.0,Experienced
796,None,None,1,0.0,Limit Experienced
797,Graduate,STEM,4,0.0,Limit Experienced
798,Graduate,STEM,3,1.0,Limit Experienced
799,Masters,STEM,10,0.0,Medium Experienced
800,Primary School,None,10,0.0,Medium Experienced
801,Masters,STEM,13,0.0,Medium Experienced
802,Masters,STEM,7,1.0,Limit Experienced
803,Graduate,STEM,4,0.0,Limit Experienced
804,Masters,STEM,7,0.0,Limit Experienced
805,Masters,STEM,13,1.0,Medium Experienced
806,Phd,STEM,21,0.0,Experienced
807,Graduate,STEM,5,0.0,Limit Experienced
808,None,None,17,0.0,Experienced
809,Masters,STEM,8,0.0,Medium Experienced
810,Graduate,STEM,21,0.0,Experienced
811,Graduate,Humanities,10,0.0,Medium Experienced
812,Graduate,STEM,2,0.0,Limit Experienced
813,Graduate,STEM,16,0.0,Experienced
814,Graduate,STEM,20,0.0,Experienced
815,Graduate,No Major,3,0.0,Limit Experienced
816,Graduate,STEM,15,0.0,Experienced
817,Graduate,STEM,3,0.0,Limit Experienced
818,Graduate,STEM,2,1.0,Limit Experienced
819,Masters,STEM,4,1.0,Limit Experienced
820,Graduate,STEM,5,0.0,Limit Experienced
821,Primary School,None,9,0.0,Medium Experienced
822,Graduate,STEM,4,0.0,Limit Experienced
823,High School,None,20,0.0,Experienced
824,Masters,STEM,8,0.0,Medium Experienced
825,Graduate,STEM,7,1.0,Limit Experienced
826,Graduate,STEM,21,0.0,Experienced
827,Masters,STEM,7,0.0,Limit Experienced
828,Masters,STEM,21,0.0,Experienced
829,Graduate,STEM,11,0.0,Medium Experienced
830,Graduate,STEM,2,1.0,Limit Experienced
831,Masters,STEM,10,0.0,Medium Experienced
832,Graduate,STEM,9,0.0,Medium Experienced
833,Graduate,STEM,3,0.0,Limit Experienced
834,Graduate,STEM,10,0.0,Medium Experienced
835,Graduate,STEM,6,0.0,Limit Experienced
836,High School,None,4,1.0,Limit Experienced
837,Graduate,STEM,14,0.0,Medium Experienced
838,Graduate,STEM,21,1.0,Experienced
839,Graduate,STEM,7,0.0,Limit Experienced
840,Masters,STEM,21,0.0,Experienced
841,Graduate,STEM,6,0.0,Limit Experienced
842,Primary School,None,1,0.0,Limit Experienced
843,Masters,Arts,21,0.0,Experienced
844,Graduate,STEM,16,0.0,Experienced
845,Graduate,STEM,9,0.0,Medium Experienced
846,Graduate,STEM,4,0.0,Limit Experienced
847,High School,None,7,0.0,Limit Experienced
848,Graduate,STEM,6,1.0,Limit Experienced
849,Graduate,STEM,4,1.0,Limit Experienced
850,Graduate,STEM,21,0.0,Experienced
851,Graduate,STEM,15,1.0,Experienced
852,Masters,Other,15,0.0,Experienced
853,Graduate,STEM,0,1.0,Limit Experienced
854,Graduate,STEM,10,0.0,Medium Experienced
855,Graduate,STEM,3,0.0,Limit Experienced
856,Graduate,STEM,2,0.0,Limit Experienced
857,Primary School,None,7,0.0,Limit Experienced
858,Graduate,STEM,15,0.0,Experienced
859,Masters,STEM,10,0.0,Medium Experienced
860,Graduate,STEM,5,0.0,Limit Experienced
861,Graduate,STEM,21,0.0,Experienced
862,Graduate,STEM,3,1.0,Limit Experienced
863,Graduate,STEM,2,1.0,Limit Experienced
864,High School,None,5,0.0,Limit Experienced
865,Graduate,STEM,9,0.0,Medium Experienced
866,Graduate,STEM,21,1.0,Experienced
867,Graduate,STEM,9,0.0,Medium Experienced
868,Masters,STEM,17,0.0,Experienced
869,Masters,STEM,7,0.0,Limit Experienced
870,Graduate,STEM,6,1.0,Limit Experienced
871,Graduate,STEM,10,1.0,Medium Experienced
872,High School,None,4,0.0,Limit Experienced
873,Graduate,Humanities,2,0.0,Limit Experienced
874,Masters,STEM,4,0.0,Limit Experienced
875,Graduate,STEM,21,0.0,Experienced
876,High School,None,1,1.0,Limit Experienced
877,Graduate,STEM,16,0.0,Experienced
878,Masters,STEM,7,0.0,Limit Experienced
879,Graduate,STEM,17,1.0,Experienced
880,Graduate,STEM,4,0.0,Limit Experienced
881,Graduate,STEM,12,0.0,Medium Experienced
882,Graduate,STEM,2,0.0,Limit Experienced
883,Graduate,STEM,16,0.0,Experienced
884,Graduate,STEM,8,0.0,Medium Experienced
885,Masters,STEM,21,0.0,Experienced
886,Graduate,STEM,21,0.0,Experienced
887,Graduate,No Major,4,0.0,Limit Experienced
888,Graduate,STEM,8,0.0,Medium Experienced
889,High School,None,15,0.0,Experienced
890,Phd,STEM,21,0.0,Experienced
891,Graduate,STEM,3,0.0,Limit Experienced
892,Masters,STEM,12,0.0,Medium Experienced
893,Graduate,STEM,3,0.0,Limit Experienced
894,High School,None,3,0.0,Limit Experienced
895,None,None,4,0.0,Limit Experienced
896,Graduate,STEM,14,0.0,Medium Experienced
897,Graduate,STEM,8,0.0,Medium Experienced
898,Graduate,STEM,5,0.0,Limit Experienced
899,Graduate,STEM,6,0.0,Limit Experienced
900,Phd,STEM,15,0.0,Experienced
901,Graduate,STEM,9,0.0,Medium Experienced
902,Masters,STEM,15,0.0,Experienced
903,Graduate,STEM,21,0.0,Experienced
904,Graduate,STEM,16,0.0,Experienced
905,High School,None,6,0.0,Limit Experienced
906,Graduate,STEM,7,1.0,Limit Experienced
907,High School,None,4,0.0,Limit Experienced
908,Masters,STEM,12,0.0,Medium Experienced
909,Graduate,STEM,9,0.0,Medium Experienced
910,Primary School,None,3,1.0,Limit Experienced
911,Graduate,STEM,6,0.0,Limit Experienced
912,Graduate,Business Degree,21,0.0,Experienced
913,Masters,STEM,15,0.0,Experienced
914,Graduate,STEM,21,0.0,Experienced
915,Masters,Other,21,0.0,Experienced
916,Graduate,STEM,11,0.0,Medium Experienced
917,Graduate,STEM,21,0.0,Experienced
918,Graduate,No Major,5,0.0,Limit Experienced
919,Graduate,STEM,11,0.0,Medium Experienced
920,Masters,STEM,10,0.0,Medium Experienced
921,High School,None,3,0.0,Limit Experienced
922,Masters,STEM,9,0.0,Medium Experienced
923,Masters,STEM,5,0.0,Limit Experienced
924,Primary School,None,4,0.0,Limit Experienced
925,High School,None,5,0.0,Limit Experienced
926,Graduate,STEM,21,1.0,Experienced
927,Graduate,STEM,13,0.0,Medium Experienced
928,None,None,10,0.0,Medium Experienced
929,Graduate,STEM,3,1.0,Limit Experienced
930,Graduate,STEM,21,0.0,Experienced
931,Graduate,STEM,19,0.0,Experienced
932,Phd,STEM,9,0.0,Medium Experienced
933,Graduate,STEM,10,0.0,Medium Experienced
934,Graduate,Humanities,0,1.0,Limit Experienced
935,Graduate,STEM,4,0.0,Limit Experienced
936,None,None,2,0.0,Limit Experienced
937,Graduate,STEM,6,0.0,Limit Experienced
938,Graduate,STEM,10,1.0,Medium Experienced
939,Graduate,STEM,4,1.0,Limit Experienced
940,Masters,STEM,21,0.0,Experienced
941,None,None,9,1.0,Medium Experienced
942,Graduate,STEM,21,0.0,Experienced
943,Graduate,STEM,4,0.0,Limit Experienced
944,High School,None,9,0.0,Medium Experienced
945,Masters,STEM,9,1.0,Medium Experienced
946,Masters,STEM,16,0.0,Experienced
947,Graduate,STEM,5,1.0,Limit Experienced
948,Graduate,Humanities,4,0.0,Limit Experienced
949,Graduate,STEM,5,0.0,Limit Experienced
950,Graduate,STEM,21,0.0,Experienced
951,Graduate,STEM,14,1.0,Medium Experienced
952,Graduate,STEM,4,1.0,Limit Experienced
953,Graduate,STEM,8,1.0,Medium Experienced
954,Graduate,STEM,5,1.0,Limit Experienced
955,Graduate,STEM,4,0.0,Limit Experienced
956,Graduate,STEM,21,0.0,Experienced
957,High School,None,7,0.0,Limit Experienced
958,Graduate,STEM,4,0.0,Limit Experienced
959,Graduate,STEM,21,0.0,Experienced
960,Graduate,STEM,3,1.0,Limit Experienced
961,High School,None,6,0.0,Limit Experienced
962,Masters,STEM,9,0.0,Medium Experienced
963,High School,None,3,0.0,Limit Experienced
964,Phd,STEM,9,0.0,Medium Experienced
965,Graduate,STEM,15,0.0,Experienced
966,Phd,STEM,21,0.0,Experienced
967,Phd,Humanities,21,0.0,Experienced
968,Masters,Arts,9,0.0,Medium Experienced
969,Phd,STEM,21,0.0,Experienced
970,Masters,STEM,4,1.0,Limit Experienced
971,Masters,STEM,8,0.0,Medium Experienced
972,Graduate,STEM,4,0.0,Limit Experienced
973,Graduate,STEM,11,1.0,Medium Experienced
974,Graduate,STEM,10,0.0,Medium Experienced
975,Graduate,STEM,21,0.0,Experienced
976,High School,None,4,0.0,Limit Experienced
977,Masters,Other,1,1.0,Limit Experienced
978,Graduate,STEM,9,0.0,Medium Experienced
979,Graduate,STEM,13,1.0,Medium Experienced
980,High School,None,4,0.0,Limit Experienced
981,Graduate,STEM,17,0.0,Experienced
982,Masters,STEM,21,0.0,Experienced
983,Masters,STEM,8,0.0,Medium Experienced
984,Masters,STEM,15,0.0,Experienced
985,Masters,STEM,21,0.0,Experienced
986,Graduate,STEM,18,0.0,Experienced
987,High School,None,6,1.0,Limit Experienced
988,Graduate,STEM,10,0.0,Medium Experienced
989,Graduate,STEM,5,1.0,Limit Experienced
990,Masters,STEM,5,1.0,Limit Experienced
991,Graduate,STEM,6,0.0,Limit Experienced
992,High School,None,3,0.0,Limit Experienced
993,Graduate,STEM,8,1.0,Medium Experienced
994,Graduate,STEM,2,1.0,Limit Experienced
995,Graduate,STEM,0,0.0,Limit Experienced
996,Phd,STEM,7,0.0,Limit Experienced
997,Graduate,STEM,15,0.0,Experienced
998,Graduate,STEM,9,0.0,Medium Experienced
999,Graduate,STEM,21,0.0,Experienced
1000,Masters,STEM,8,1.0,Medium Experienced
1001,Graduate,STEM,13,0.0,Medium Experienced
1002,Masters,Humanities,2,0.0,Limit Experienced
1003,Graduate,STEM,4,0.0,Limit Experienced
1004,Graduate,STEM,11,0.0,Medium Experienced
1005,Graduate,STEM,14,0.0,Medium Experienced
1006,Masters,STEM,21,0.0,Experienced
1007,Graduate,STEM,3,1.0,Limit Experienced
1008,Graduate,STEM,5,0.0,Limit Experienced
1009,Graduate,STEM,15,0.0,Experienced
1010,Masters,STEM,21,0.0,Experienced
1011,Graduate,STEM,2,0.0,Limit Experienced
1012,High School,None,0,0.0,Limit Experienced
1013,Phd,STEM,21,1.0,Experienced
1014,Graduate,STEM,10,0.0,Medium Experienced
1015,High School,None,5,1.0,Limit Experienced
1016,Masters,STEM,6,0.0,Limit Experienced
1017,Graduate,STEM,20,0.0,Experienced
1018,Graduate,STEM,6,0.0,Limit Experienced
1019,Graduate,STEM,21,1.0,Experienced
1020,Graduate,STEM,6,0.0,Limit Experienced
1021,Graduate,STEM,19,1.0,Experienced
1022,Graduate,STEM,12,0.0,Medium Experienced
1023,Masters,STEM,9,1.0,Medium Experienced
1024,Masters,Other,21,0.0,Experienced
1025,Graduate,Humanities,3,0.0,Limit Experienced
1026,Graduate,STEM,7,1.0,Limit Experienced
1027,High School,None,1,0.0,Limit Experienced
1028,Graduate,STEM,21,0.0,Experienced
1029,High School,None,4,0.0,Limit Experienced
1030,High School,None,21,0.0,Experienced
1031,Graduate,STEM,19,1.0,Experienced
1032,Graduate,STEM,1,1.0,Limit Experienced
1033,Graduate,STEM,3,1.0,Limit Experienced
1034,Masters,STEM,15,0.0,Experienced
1035,Graduate,STEM,21,0.0,Experienced
1036,Graduate,STEM,7,1.0,Limit Experienced
1037,Graduate,STEM,5,0.0,Limit Experienced
1038,Graduate,STEM,3,1.0,Limit Experienced
1039,Graduate,Arts,5,0.0,Limit Experienced
1040,Graduate,STEM,15,0.0,Experienced
1041,Primary School,None,2,1.0,Limit Experienced
1042,Graduate,Humanities,4,1.0,Limit Experienced
1043,Graduate,STEM,9,0.0,Medium Experienced
1044,Graduate,Arts,17,0.0,Experienced
1045,Masters,STEM,11,0.0,Medium Experienced
1046,Masters,STEM,12,0.0,Medium Experienced
1047,Graduate,STEM,2,1.0,Limit Experienced
1048,Graduate,STEM,15,0.0,Experienced
1049,Masters,STEM,5,1.0,Limit Experienced
1050,Masters,STEM,13,0.0,Medium Experienced
1051,Masters,STEM,5,0.0,Limit Experienced
1052,Graduate,STEM,10,0.0,Medium Experienced
1053,Graduate,STEM,16,0.0,Experienced
1054,Graduate,STEM,2,0.0,Limit Experienced
1055,Phd,STEM,21,1.0,Experienced
1056,Graduate,STEM,16,0.0,Experienced
1057,High School,None,1,1.0,Limit Experienced
1058,Graduate,STEM,18,0.0,Experienced
1059,High School,None,9,0.0,Medium Experienced
1060,Graduate,STEM,6,0.0,Limit Experienced
1061,Graduate,STEM,4,0.0,Limit Experienced
1062,Masters,STEM,12,0.0,Medium Experienced
1063,Graduate,STEM,5,0.0,Limit Experienced
1064,Primary School,None,2,0.0,Limit Experienced
1065,Masters,STEM,8,0.0,Medium Experienced
1066,None,None,2,0.0,Limit Experienced
1067,Graduate,STEM,4,0.0,Limit Experienced
1068,Graduate,STEM,4,1.0,Limit Experienced
1069,Masters,STEM,21,0.0,Experienced
1070,Masters,STEM,6,1.0,Limit Experienced
1071,High School,None,4,0.0,Limit Experienced
1072,Graduate,STEM,21,0.0,Experienced
1073,High School,None,5,0.0,Limit Experienced
1074,Graduate,STEM,5,0.0,Limit Experienced
1075,High School,None,8,0.0,Medium Experienced
1076,High School,None,8,0.0,Medium Experienced
1077,None,None,3,0.0,Limit Experienced
1078,Graduate,Other,5,1.0,Limit Experienced
1079,Graduate,STEM,16,1.0,Experienced
1080,Masters,STEM,19,1.0,Experienced
1081,Masters,STEM,12,0.0,Medium Experienced
1082,Graduate,STEM,19,1.0,Experienced
1083,Graduate,STEM,13,1.0,Medium Experienced
